id,label,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_neighbourhood,right_host_id,right_host_name,right_neighbourhood_group,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
13655920,0,33387816,Sarah,,Bos en Lommer,52.37955,4.86011,Entire home/apt,75,2,20,2019-07-12,0.37,1,0,De Baarsjes - Oud-West,14395366,Thomas,,52.35864,4.86011,Entire home/apt,299,2,8,2016-06-30,0.14,1,0
18100304,0,20144250,Naomi,,Centrum-Oost,52.36302,4.90142,Entire home/apt,117,2,1,2017-04-25,0.02,1,0,De Pijp - Rivierenbuurt,92838973,Jeannot,,52.35443,4.90142,Private room,150,2,0,,,2,0
19571518,1,137539904,Hassan,,Geuzenveld - Slotermeer,52.37407,4.81214,Entire home/apt,62,1,0,,,2,0,Bijlmer-Oost,184383565,Wilmer,,52.32122,4.96863,Private room,59,3,3,2018-10-21,0.09,1,0
9020907,1,19122863,Hanne,,De Baarsjes - Oud-West,52.36175,4.85892,Entire home/apt,500,2,0,,,1,0,Centrum-West,400638,Misha,,52.37772,4.89716,Entire home/apt,200,3,0,,,1,0
23814912,1,50874564,Floor,,Centrum-West,52.3732,4.88211,Entire home/apt,250,4,20,2020-08-18,0.68,1,0,Westerpark,186467653,Joey,,52.38267,4.87335,Entire home/apt,99,5,3,2019-04-15,0.12,2,0
45854688,0,178187873,Marcel And Pauline,,Centrum-Oost,52.36497,4.88061,Entire home/apt,56,2,3,2020-11-04,1.8,25,0,Centrum-Oost,178187873,Marcel And Pauline,,,4.88061,Entire home/apt,56,2,6,2020-11-17,3.21,25,0
26731764,1,201005510,Andre,,De Baarsjes - Oud-West,52.37466,4.85948,Entire home/apt,425,1,39,2019-07-01,1.33,1,165,Bos en Lommer,51306302,Walther,,52.37461,4.83888,Entire home/apt,160,3,43,2020-01-19,0.82,1,0
16758666,0,2807294,Jacoline,,Centrum-Oost,52.374,4.92031,Entire home/apt,131,4,13,2019-03-10,0.3,1,0,Centrum-Oost,260804255,Bart,,52.36811,4.92031,Entire home/apt,200,4,3,2020-01-05,0.16,1,0
19004149,0,132591622,Elly,,Zuid,52.34875,4.86955,Entire home/apt,249,2,5,2018-04-05,0.12,1,0,De Baarsjes - Oud-West,17040281,Mehmet,,52.3707,4.86955,Entire home/apt,220,2,12,2018-04-22,0.26,1,0
13704654,0,14802251,Tamara,,Bos en Lommer,52.37716,4.84778,Entire home/apt,120,2,10,2019-08-04,0.19,1,0,Zuid,24161957,Daan,,52.35265,4.84778,Entire home/apt,116,2,10,2018-09-14,0.22,1,0
12266312,0,9801140,Marjan,,Oostelijk Havengebied - Indische Buurt,52.36254,4.93693,Entire home/apt,99,3,14,2020-02-21,0.25,1,0,Oostelijk Havengebied - Indische Buurt,64145968,Harry,,52.36338,4.93693,Entire home/apt,125,3,29,2019-06-10,0.61,1,0
31014644,0,231613255,Zonnig,,Centrum-Oost,52.36881,4.90635,Entire home/apt,120,2,1,2019-03-01,0.05,1,0,Centrum-Oost,21511284,Philip,,52.37201,4.90635,Entire home/apt,125,2,4,2017-02-26,0.06,1,0
13792014,1,56754302,Shanna,,De Baarsjes - Oud-West,52.37282,4.86449,Entire home/apt,91,2,3,2016-08-15,0.06,1,0,De Baarsjes - Oud-West,17531663,Jan-Erik,,52.36526,4.864,Entire home/apt,90,2,6,2015-10-19,0.09,1,0
29869884,1,34200192,Sigrid,,De Pijp - Rivierenbuurt,52.3573,4.90062,Entire home/apt,250,6,0,,,1,0,Zuid,3913094,Joost,,52.35534,4.85438,Entire home/apt,400,2,1,2020-09-30,0.4,1,89
14566624,1,5774667,Peter,,Westerpark,52.38235,4.87605,Entire home/apt,130,3,27,2019-07-29,0.63,1,161,De Aker - Nieuw Sloten,129037804,Jolanda,,52.34333,4.78873,Entire home/apt,200,4,0,,,1,0
13737420,0,49437229,Florian & Patrícia,,Bos en Lommer,52.37787,4.85179,Entire home/apt,150,1,19,2019-08-18,0.36,1,0,De Baarsjes - Oud-West,4604071,Mark,,52.36732,4.85179,Private room,125,1,210,2020-09-27,4.49,1,0
13109623,0,10508855,Denise,,De Baarsjes - Oud-West,52.36688,4.85339,Entire home/apt,79,2,1,2016-06-03,0.02,1,0,De Baarsjes - Oud-West,20838536,Chris,,52.36136,4.85339,Entire home/apt,99,2,16,2018-12-09,0.43,1,0
4648294,0,24063989,Rienke,,Oud-Oost,52.3553,4.91863,Entire home/apt,68,5,11,2019-09-28,0.15,1,0,Centrum-Oost,36888872,Rick,,52.36937,4.91863,Entire home/apt,175,5,3,2019-06-07,0.07,1,0
15251577,1,96829632,Marjolein,,Westerpark,52.38303,4.86996,Entire home/apt,80,3,2,2016-10-22,0.04,1,0,De Pijp - Rivierenbuurt,174165948,Pg,,52.34769,4.90896,Private room,70,1,1,2019-03-04,0.05,1,177
45539647,0,243878598,Bunk,,Oud-Noord,,4.91438,Private room,127,1,0,,,12,0,Oud-Noord,243878598,Bunk,,,4.91438,Shared room,30,1,0,,,12,241
19337569,1,135473718,Rob,,De Pijp - Rivierenbuurt,52.34143,4.90168,Entire home/apt,130,1,5,2017-07-29,0.12,1,0,Bos en Lommer,51306302,Walther,,52.37461,4.83888,Entire home/apt,160,3,43,2020-01-19,0.82,1,0
35504958,0,2969256,Rieneke,,Centrum-Oost,52.37024,4.9241,Entire home/apt,175,3,3,2019-08-12,0.18,1,0,Oud-Oost,40703751,Max,,52.35453,4.9241,Entire home/apt,300,3,3,2020-01-01,0.2,1,0
37824488,0,7594884,"Ruben, Sarah & Lindy",,De Baarsjes - Oud-West,52.36206,4.86166,Entire home/apt,168,3,2,2019-09-03,0.13,38,0,De Baarsjes - Oud-West,9049170,Angelica,,52.37325,4.86166,Entire home/apt,250,3,71,2019-10-27,0.91,2,0
4683947,1,24220387,Tessa,,Zuid,52.34729,4.85601,Entire home/apt,100,1,1,2015-01-02,0.01,1,0,Watergraafsmeer,57379159,Jochem,,52.34074,4.91937,Entire home/apt,148,3,27,2019-06-09,0.49,1,0
37307035,0,23333689,Eline,,Westerpark,52.37494,4.87292,Entire home/apt,250,2,0,,,1,0,Westerpark,205262872,Amadou,,52.38254,4.87292,Entire home/apt,45,1,0,,,1,1
1149694,0,6302268,Susan,,Bos en Lommer,52.38064,4.84838,Entire home/apt,75,3,76,2020-03-09,0.83,1,0,Zuid,133488,Nienke,,52.35132,4.84838,Entire home/apt,219,3,32,2017-10-16,0.28,1,0
22383593,1,163687650,Sasa,,Oud-Noord,52.39301,4.94565,Private room,150,3,56,2020-03-07,1.56,1,365,Bos en Lommer,30910078,Kora,,52.38313,4.8572,Entire home/apt,103,3,9,2018-11-26,0.25,1,0
15963995,0,47499392,Inge,,Bijlmer-Oost,,4.98743,Private room,51,2,15,2020-07-24,0.33,6,171,Bijlmer-Oost,47499392,Inge,,,4.98743,Private room,176,31,11,2018-08-07,0.28,6,0
22374354,0,27939180,Fleur,,Centrum-West,52.37228,4.89807,Entire home/apt,135,4,13,2018-05-12,0.37,1,0,De Baarsjes - Oud-West,15288818,Laura,,,4.85981,Entire home/apt,135,4,0,,,1,0
17776635,1,121377177,Mitchell,,Oud-Oost,52.35149,4.91337,Entire home/apt,80,1,1,2017-04-24,0.02,1,0,Oud-Oost,205725069,Floor,,52.35769,4.91017,Entire home/apt,150,2,10,2020-02-16,0.38,1,70
33960955,1,22015311,Benjamin,,Bos en Lommer,52.38431,4.84935,Entire home/apt,160,2,1,2019-04-30,0.05,1,0,Bijlmer-Oost,32481492,Willem,,52.32286,4.9763,Entire home/apt,77,4,16,2019-09-27,0.41,1,0
39663185,0,57741442,Roy,,Westerpark,52.38518,4.87258,Entire home/apt,199,2,2,2020-09-04,0.17,1,0,Westerpark,22072623,Emma,,52.38181,4.87258,Entire home/apt,95,2,7,2017-05-21,0.13,1,0
44167967,1,178187873,Marcel And Pauline,,Centrum-Oost,52.36458,4.8801,Entire home/apt,139,2,7,2020-10-21,1.6,25,0,Centrum-Oost,178187873,Marcel And Pauline,,52.36497,4.88061,Entire home/apt,56,2,8,2020-11-16,4.53,25,0
14410779,0,88637810,Bob,,De Baarsjes - Oud-West,52.36852,4.87077,Entire home/apt,150,2,3,2016-09-18,0.06,1,0,Buitenveldert - Zuidas,8864798,Jeannette,,52.33317,4.87077,Private room,45,2,61,2020-02-23,2.21,2,0
7597832,0,32775106,Anne Roos,,Zuid,52.3489,4.84855,Entire home/apt,120,3,11,2019-08-05,0.17,1,0,Bos en Lommer,18586879,Wiggert,,52.37657,4.84855,Entire home/apt,119,3,4,2020-08-13,0.1,1,0
17921197,0,115786157,Tommy,,Oud-Oost,52.35274,4.91693,Entire home/apt,186,2,12,2018-10-26,0.27,1,0,Oud-Oost,81810277,Joost,,52.35532,4.91693,Private room,85,2,35,2020-02-16,0.66,1,0
7812285,0,41127172,Ernst,,Zuid,52.3569,4.86769,Entire home/apt,314,3,25,2019-08-19,0.41,1,0,Zuid,17609360,Jeroen,,52.3557,4.86769,Entire home/apt,329,3,20,2019-10-20,0.49,1,0
15886823,0,47499392,Inge,,Bijlmer-Oost,,4.98743,Private room,42,2,18,2020-02-23,0.38,6,171,Bijlmer-Oost,47499392,Inge,,,4.98743,Private room,51,2,15,2020-07-24,0.33,6,171
12782756,1,69558824,Diana,,Westerpark,52.39098,4.87581,Entire home/apt,120,3,1,2016-05-26,0.02,1,0,Bos en Lommer,8561676,Vera,,52.37938,4.84802,Entire home/apt,125,7,2,2015-09-21,0.03,1,0
10331856,1,12657324,Denise,,Westerpark,52.38327,4.87123,Entire home/apt,100,2,10,2017-08-20,0.17,1,0,Bos en Lommer,1528466,Allysa,,52.37763,4.84778,Entire home/apt,80,2,3,2016-11-12,0.06,1,0
45539791,0,243878598,Bunk,,Oud-Noord,,4.91438,Private room,149,1,0,,,12,224,Oud-Noord,243878598,Bunk,,,4.91438,Private room,127,1,0,,,12,0
41912003,0,316681026,Hotel Estheréa,,Centrum-West,52.37054,4.88865,Private room,171,1,0,,,5,365,Centrum-West,316681026,Hotel Estheréa,,52.37054,4.88865,Private room,186,1,0,,,5,365
6945186,0,26295351,Michelle,,Centrum-West,52.37629,4.89173,Private room,79,2,46,2017-12-12,0.73,6,0,Centrum-West,26295351,Michelle,,52.37629,4.89173,Private room,79,2,64,2018-01-21,0.91,6,0
22298345,0,3594028,Diederik,,De Pijp - Rivierenbuurt,52.35428,4.90164,Entire home/apt,80,3,0,,,1,0,Centrum-Oost,10163569,A,,52.36092,4.90164,Entire home/apt,300,3,0,,,1,0
12908561,0,67005410,Feliciano,,Centrum-West,,4.89926,Private room,73,1,187,2020-02-12,3.36,16,365,Centrum-West,67005410,Feliciano,,,4.89926,Private room,123,1,241,2020-09-27,4.47,16,358
12865495,0,67005410,Feliciano,,Centrum-West,,4.89926,Private room,104,1,164,2020-02-15,2.95,16,362,Centrum-West,67005410,Feliciano,,,4.89926,Private room,73,1,160,2020-08-14,2.85,16,365
18118181,0,5396451,Bart,,De Baarsjes - Oud-West,52.37297,4.86011,Entire home/apt,350,2,1,2017-04-14,0.02,1,0,De Baarsjes - Oud-West,8949635,Katja,,52.37232,4.86011,Entire home/apt,160,2,31,2019-08-04,0.4,1,0
9020907,1,19122863,Hanne,,De Baarsjes - Oud-West,52.36175,4.85892,Entire home/apt,500,2,0,,,1,0,Watergraafsmeer,24138541,Maran,,52.35727,4.93753,Entire home/apt,300,1,0,,,1,0
5427980,0,26295351,Michelle,,Centrum-West,,4.89173,Private room,79,2,64,2018-01-21,0.91,6,0,Centrum-West,26295351,Michelle,,,4.89173,Private room,79,2,46,2017-12-12,0.73,6,0
45539791,0,243878598,Bunk,,Oud-Noord,,4.91438,Private room,149,1,0,,,12,224,Oud-Noord,243878598,Bunk,,,4.91438,Private room,141,1,0,,,12,241
6795287,1,35354864,Kim,,Centrum-West,52.38214,4.8856,Entire home/apt,107,3,1,2015-07-07,0.02,1,0,Centrum-West,400638,Misha,,52.37772,4.89716,Entire home/apt,200,3,0,,,1,0
18554974,0,128815906,Marianne,,Westerpark,52.38024,4.87845,Entire home/apt,150,3,25,2018-10-25,0.58,1,0,Centrum-West,40476103,Ramon,,52.37029,4.87845,Entire home/apt,454,3,52,2019-09-23,0.96,1,0
13956155,0,13945913,Simon,,De Baarsjes - Oud-West,52.37475,4.86053,Entire home/apt,100,2,7,2017-08-20,0.16,1,0,De Baarsjes - Oud-West,3823105,Suzanna,,52.37009,4.86053,Entire home/apt,175,2,2,2019-06-24,0.08,1,0
23483761,1,58319663,Thijs,,De Baarsjes - Oud-West,52.37324,4.86349,Entire home/apt,100,1,0,,,1,0,De Pijp - Rivierenbuurt,135593466,Tiel,,52.34242,4.90328,Entire home/apt,90,5,0,,,1,0
896368,0,4779243,Roy,,De Pijp - Rivierenbuurt,52.35301,4.896,Entire home/apt,150,2,12,2017-05-28,0.13,1,0,Centrum-West,20358179,Reinout,,52.37598,4.896,Private room,120,2,470,2020-10-11,6.12,2,0
5813557,0,30164302,Paul,,Westerpark,52.3854,4.87394,Entire home/apt,233,3,5,2018-05-01,0.07,1,0,Westerpark,58439667,Elly,,52.38471,4.87394,Entire home/apt,95,3,27,2018-05-20,0.46,1,0
45539504,0,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Shared room,54,1,0,,,12,241,Oud-Noord,243878598,Bunk,,52.3881,4.91438,Private room,106,1,0,,,12,244
14246798,0,65859990,Martijn,,De Pijp - Rivierenbuurt,52.35576,4.8885,Entire home/apt,180,2,28,2019-07-06,0.53,81,0,Centrum-West,39108038,Niels,,52.37075,4.8885,Entire home/apt,199,2,9,2018-09-30,0.31,3,0
12949044,0,71130310,Juul,,Centrum-West,52.37886,4.88184,Entire home/apt,125,2,2,2016-07-17,0.04,1,0,Centrum-West,54583391,Lisa,,52.38005,4.88184,Entire home/apt,100,2,10,2016-09-28,0.17,1,0
8724186,0,6938729,Anna,,Bos en Lommer,52.37754,4.85512,Entire home/apt,120,3,20,2016-09-18,0.33,1,0,Zuid,3748993,Esther,,52.35122,4.85512,Entire home/apt,185,3,20,2019-10-14,0.29,1,0
44566377,0,10465429,Lynnet,,Oostelijk Havengebied - Indische Buurt,52.37575,4.92842,Entire home/apt,175,3,0,,,1,0,Oud-Noord,185925853,Stijntje,,52.38687,4.92842,Entire home/apt,40,15,0,,,1,0
21587236,0,13195777,Tina&Michael,,De Pijp - Rivierenbuurt,52.35811,4.88787,Private room,79,2,33,2019-11-27,0.87,2,0,De Pijp - Rivierenbuurt,66602290,Martijn,,52.35697,4.88787,Entire home/apt,250,2,10,2019-06-16,0.52,1,0
33259044,0,87935182,Nina,,De Baarsjes - Oud-West,52.35749,4.85867,Entire home/apt,314,3,3,2019-06-02,0.15,1,0,Bos en Lommer,38470153,Barbara,,52.3748,4.85867,Entire home/apt,129,3,10,2019-03-16,0.32,1,0
30264084,0,27627337,Daniel,,De Baarsjes - Oud-West,52.36826,4.87611,Entire home/apt,180,2,4,2018-12-30,0.16,1,0,De Baarsjes - Oud-West,94446255,Anne,,52.3638,4.87611,Entire home/apt,170,2,22,2019-06-02,0.43,1,0
12643722,1,68671201,Thomas,,Centrum-Oost,52.37016,4.91281,Entire home/apt,115,3,5,2016-08-08,0.09,1,0,Westerpark,12657324,Denise,,52.38327,4.87123,Entire home/apt,100,2,10,2017-08-20,0.17,1,0
18622311,0,32644677,Joni,,Oud-Noord,52.39143,4.9369,Hotel room,150,3,0,,,1,165,Oostelijk Havengebied - Indische Buurt,84635583,Stella,,52.3725,4.9369,Private room,100,1,0,,,1,252
9383811,1,26073108,Maurane,,Centrum-West,52.37113,4.88249,Private room,140,1,1,2016-05-08,0.02,3,0,De Baarsjes - Oud-West,40687341,Steph,,52.36724,4.86611,Private room,49,1,0,,,1,0
45539647,0,243878598,Bunk,,Oud-Noord,52.3881,4.91438,Private room,127,1,0,,,12,0,Oud-Noord,243878598,Bunk,,52.3881,4.91438,Private room,81,1,0,,,12,244
15251577,1,96829632,Marjolein,,Westerpark,52.38303,4.86996,Entire home/apt,80,3,2,2016-10-22,0.04,1,0,De Pijp - Rivierenbuurt,135473718,Rob,,52.34143,4.90168,Entire home/apt,130,1,5,2017-07-29,0.12,1,0
18584642,1,129037804,Jolanda,,De Aker - Nieuw Sloten,52.34333,4.78873,Entire home/apt,200,4,0,,,1,0,De Baarsjes - Oud-West,149544570,Susan,,52.36219,4.86384,Entire home/apt,119,3,6,2017-12-20,0.15,1,0
15110088,0,2328472,Kaz,,Bos en Lommer,52.38379,4.85007,Entire home/apt,90,3,1,2017-08-27,0.02,1,0,Zuid,1872541,Aleksandra,,52.35305,4.85007,Entire home/apt,160,3,3,2020-01-02,0.13,1,0
20402219,0,65859990,Martijn,,Centrum-West,52.38023,4.89248,Entire home/apt,190,2,20,2019-08-25,0.51,81,0,Noord-West,2399572,Sophie,,52.40914,4.89248,Entire home/apt,180,2,0,,,1,0
45854789,0,178187873,Marcel And Pauline,,Centrum-Oost,52.36497,4.88061,Entire home/apt,56,2,8,2020-11-16,4.53,25,0,Centrum-Oost,178187873,Marcel And Pauline,,52.36497,4.88061,Entire home/apt,56,2,3,2020-11-04,1.8,25,0
8303293,1,17531663,Jan-Erik,,De Baarsjes - Oud-West,52.36526,4.864,Entire home/apt,90,2,6,2015-10-19,0.09,1,0,De Baarsjes - Oud-West,56754302,Shanna,,52.37282,4.86449,Entire home/apt,91,2,3,2016-08-15,0.06,1,0
17380222,0,65859990,Martijn,,Bos en Lommer,52.38214,4.85928,Entire home/apt,330,2,9,2019-04-15,0.2,81,0,Zuid,23739964,Elena,,52.34725,4.85928,Entire home/apt,130,2,1,2017-11-20,0.03,1,0
7359564,1,31024638,Roy,,De Pijp - Rivierenbuurt,52.35395,4.89161,Entire home/apt,125,2,3,2017-07-18,0.06,1,0,Bos en Lommer,75912457,Mark,,52.37677,4.84555,Entire home/apt,75,2,24,2018-09-05,0.45,1,0
45539425,0,243878598,Bunk,,Oud-Noord,,4.91438,Shared room,30,1,0,,,12,241,Oud-Noord,243878598,Bunk,,,4.91438,Private room,106,1,0,,,12,244
18597956,0,129151691,Dana,,De Pijp - Rivierenbuurt,52.35852,4.90305,Entire home/apt,170,3,5,2017-08-22,0.12,1,0,De Pijp - Rivierenbuurt,9162576,Gijs,,52.35362,4.90305,Entire home/apt,200,3,10,2020-02-14,0.35,1,0
12801086,1,20612427,Saskia,,De Baarsjes - Oud-West,52.36721,4.85104,Entire home/apt,100,1,0,,,1,0,De Pijp - Rivierenbuurt,51495732,Amy,,52.34568,4.89496,Private room,42,1,0,,,1,0
20988144,0,95863070,Vincent,,De Baarsjes - Oud-West,52.36583,4.87601,Entire home/apt,269,2,36,2020-01-01,0.92,1,0,De Baarsjes - Oud-West,300294795,Robert,,52.36543,4.87601,Entire home/apt,123,2,3,2019-10-28,0.21,1,0
4529124,0,23385018,Sheryl,,De Pijp - Rivierenbuurt,52.35502,4.88676,Entire home/apt,199,2,75,2020-03-09,1.04,1,0,De Pijp - Rivierenbuurt,41878834,Bas,,52.34929,4.88676,Entire home/apt,189,2,8,2019-07-20,0.18,1,0
31007423,0,231399603,Max,,Oud-Oost,52.35493,4.92518,Entire home/apt,129,3,0,,,1,0,Centrum-Oost,9083880,Evelien,,52.36831,4.92518,Entire home/apt,300,3,0,,,1,180
23483761,1,58319663,Thijs,,De Baarsjes - Oud-West,52.37324,4.86349,Entire home/apt,100,1,0,,,1,0,De Baarsjes - Oud-West,7348004,Hilde,,52.36378,4.86416,Private room,70,2,1,2017-07-19,0.02,1,0
43575856,0,243118788,The Arcade Hotel,,De Pijp - Rivierenbuurt,52.35247,4.89805,Private room,98,1,1,2020-07-31,0.22,8,0,De Pijp - Rivierenbuurt,230622759,Heidi,,52.35225,4.89805,Entire home/apt,225,1,8,2019-04-29,0.37,1,0
30310499,0,227635993,Wietse,,Westerpark,52.38331,4.87497,Entire home/apt,175,2,6,2020-02-24,0.27,1,0,Westerpark,11652802,Stacey,,52.37659,4.87497,Entire home/apt,99,2,10,2016-07-25,0.15,1,0
12865293,0,67005410,Feliciano,,Centrum-West,,4.89926,Private room,103,1,157,2020-08-09,2.81,16,365,Centrum-West,67005410,Feliciano,,,4.89926,Private room,153,1,26,2019-11-24,0.47,16,362
1605387,0,1125467,Rudolf,,Oostelijk Havengebied - Indische Buurt,52.36489,4.94046,Entire home/apt,65,2,26,2020-01-19,0.29,1,0,Oostelijk Havengebied - Indische Buurt,16975853,Alei,,52.37657,4.94046,Entire home/apt,95,2,10,2019-05-02,0.23,1,0
10152802,1,24138541,Maran,,Watergraafsmeer,52.35727,4.93753,Entire home/apt,300,1,0,,,1,0,De Baarsjes - Oud-West,19035647,Maarten,,52.35997,4.85891,Private room,48,2,2,2016-10-26,0.03,1,0
45539926,0,243878598,Bunk,,Oud-Noord,,4.91438,Private room,141,1,0,,,12,241,Oud-Noord,243878598,Bunk,,,4.91438,Private room,70,1,0,,,12,0
6050594,0,26295351,Michelle,,Centrum-West,,4.89173,Private room,79,2,58,2018-01-21,0.86,6,0,Centrum-West,26295351,Michelle,,,4.89173,Private room,79,2,64,2018-01-21,0.91,6,0
14130374,1,51306302,Walther,,Bos en Lommer,52.37461,4.83888,Entire home/apt,160,3,43,2020-01-19,0.82,1,0,Watergraafsmeer,118703525,Regina,,52.35603,4.94466,Entire home/apt,136,3,53,2019-09-13,1.22,2,0
9782140,0,4861941,Rollan,,Centrum-West,52.37378,4.87586,Entire home/apt,80,1,0,,,1,0,Zuid,26613998,Roel,,52.3456,4.87586,Entire home/apt,78,7,0,,,1,0
6050607,0,26295351,Michelle,,Centrum-West,52.37629,4.89173,Private room,79,2,60,2018-01-21,0.87,6,0,Centrum-West,26295351,Michelle,,,4.89173,Private room,79,2,64,2018-01-21,0.91,6,0
31945342,0,237150996,St Christophers At The Winston,,Centrum-West,52.37392,4.89635,Private room,125,1,26,2020-03-06,1.63,10,248,Centrum-West,237150996,St Christophers At The Winston,,52.37392,4.89635,Private room,125,1,91,2020-03-06,5.62,10,248
43694669,1,102063858,Peter,,Centrum-Oost,52.3616,4.89684,Entire home/apt,99,4,0,,,2,0,Centrum-Oost,234582802,Jolijn,,52.3595,4.89489,Entire home/apt,200,5,0,,,1,0
8057407,0,5397978,Jil,,Zuid,52.3466,4.85967,Entire home/apt,179,2,12,2019-10-20,0.19,1,364,De Baarsjes - Oud-West,56961871,Marilyne,,52.35928,4.85967,Entire home/apt,194,5,5,2019-10-20,0.28,1,0
8321319,1,19841481,Frits,,Oostelijk Havengebied - Indische Buurt,52.36386,4.94145,Entire home/apt,116,2,37,2020-09-14,0.59,1,0,Bos en Lommer,22015311,Benjamin,,52.38431,4.84935,Entire home/apt,160,2,1,2019-04-30,0.05,1,0
6804162,0,35446788,Jasmijn,,De Baarsjes - Oud-West,52.36681,4.87316,Entire home/apt,110,2,24,2017-07-01,0.36,1,0,Westerpark,45194167,Sophie And Bas,,52.38243,4.87316,Entire home/apt,120,2,29,2019-08-25,0.54,1,0
5763318,1,19035647,Maarten,,De Baarsjes - Oud-West,52.35997,4.85891,Private room,48,2,2,2016-10-26,0.03,1,0,Bos en Lommer,1528466,Allysa,,52.37763,4.84778,Entire home/apt,80,2,3,2016-11-12,0.06,1,0
21467989,0,152013045,Asile Flottant,,Oud-Noord,,4.91033,Entire home/apt,463,2,23,2020-02-23,0.69,6,362,Oud-Noord,152013045,Asile Flottant,,,4.91033,Entire home/apt,463,2,17,2020-07-05,0.44,6,0
26731764,1,201005510,Andre,,De Baarsjes - Oud-West,52.37466,4.85948,Entire home/apt,425,1,39,2019-07-01,1.33,1,165,IJburg - Zeeburgereiland,204986552,Jeroen,,52.34951,5.01146,Entire home/apt,200,4,8,2018-08-24,0.28,1,0
7223185,0,36354548,Denise,,Westerpark,52.37794,4.87244,Private room,88,1,25,2016-09-02,0.38,1,0,Westerpark,10618812,Laurens,,52.37677,4.87244,Entire home/apt,112,1,16,2020-03-15,0.21,1,0
40855896,0,16076056,Nicky,,Westerpark,52.37327,4.87333,Entire home/apt,130,3,1,2019-12-31,0.09,2,0,De Baarsjes - Oud-West,19556823,Edmee,,52.37058,4.87333,Entire home/apt,200,3,13,2019-11-24,0.48,1,0
13189183,1,73611120,Arlette,,Centrum-Oost,52.3639,4.9045,Entire home/apt,130,7,3,2017-02-27,0.06,2,40,Westerpark,59734201,Marissa,,52.37183,4.86699,Entire home/apt,85,1,3,2017-05-28,0.07,1,0
35592652,0,8262925,Phillip,,Centrum-West,52.37121,4.87581,Entire home/apt,220,2,3,2020-01-09,0.17,1,0,Westerpark,13261606,Amadeus,,52.37677,4.87581,Entire home/apt,186,2,20,2019-05-26,0.66,1,0
13384276,0,76085905,Sietske,,Centrum-West,52.38133,4.88174,Entire home/apt,140,2,2,2016-10-22,0.04,1,0,Westerpark,193424695,Jenna,,,4.8676,Entire home/apt,140,2,11,2018-07-28,0.36,1,0
16265237,0,4662724,Philine,,De Baarsjes - Oud-West,52.37058,4.8601,Entire home/apt,200,3,4,2017-04-16,0.08,2,0,De Baarsjes - Oud-West,19556823,Edmee,,,4.87333,Entire home/apt,200,3,13,2019-11-24,0.48,1,0
10152802,1,24138541,Maran,,Watergraafsmeer,52.35727,4.93753,Entire home/apt,300,1,0,,,1,0,Oud-Oost,14286314,Sterre,,52.35734,4.91261,Entire home/apt,50,10,0,,,1,0
10328316,1,40687341,Steph,,De Baarsjes - Oud-West,52.36724,4.86611,Private room,49,1,0,,,1,0,De Baarsjes - Oud-West,19122863,Hanne,,52.36175,4.85892,Entire home/apt,500,2,0,,,1,0
8037965,1,17097221,Mario,,Bos en Lommer,52.37697,4.84849,Private room,68,1,2,2015-09-07,0.03,1,0,Oud-Oost,14286314,Sterre,,52.35734,4.91261,Entire home/apt,50,10,0,,,1,0
3459981,0,14307292,Dewi,,De Baarsjes - Oud-West,52.36192,4.87526,Entire home/apt,245,2,38,2020-02-18,0.49,1,0,Westerpark,14877501,Leon,,52.38063,4.87526,Entire home/apt,400,2,35,2020-02-16,0.61,1,0
15909074,0,8636090,Pim,,Westerpark,52.38094,4.87364,Entire home/apt,170,2,18,2018-11-19,0.37,1,0,De Baarsjes - Oud-West,16838987,Lidwien,,52.36722,4.87364,Private room,70,2,2,2016-09-04,0.03,3,0
35634457,0,266102660,Lizzy,,Zuid,52.35184,4.84681,Entire home/apt,150,2,2,2019-09-16,0.13,1,0,Bos en Lommer,4849545,Michael,,52.37839,4.84681,Entire home/apt,150,2,5,2019-07-13,0.16,1,0
26298761,0,51410088,Marieke,,Westerpark,52.38444,4.87459,Entire home/apt,210,2,0,,,2,0,Westerpark,669178,Sammy,,52.38084,4.87459,Entire home/apt,79,2,8,2020-08-18,0.14,3,0
12839657,1,66012359,Emilie,,De Baarsjes - Oud-West,52.36954,4.85687,Entire home/apt,157,2,0,,,1,0,De Baarsjes - Oud-West,19122863,Hanne,,52.36175,4.85892,Entire home/apt,500,2,0,,,1,0
41525474,1,78882048,Nathalie,,De Pijp - Rivierenbuurt,52.34285,4.90246,Entire home/apt,100,3,1,2020-02-08,0.1,1,0,De Pijp - Rivierenbuurt,288063590,David,,52.34268,4.90237,Entire home/apt,85,3,5,2020-01-20,0.33,1,0
1087866,0,5979580,Carla,,Centrum-West,52.38105,4.88965,Hotel room,153,2,60,2020-12-04,0.71,1,0,Centrum-West,6733676,Fanny,,52.38371,4.88965,Entire home/apt,155,2,8,2020-02-18,0.47,1,0
