id,label,left_host_id,left_host_name,left_neighbourhood_group,left_neighbourhood,left_latitude,left_longitude,left_room_type,left_price,left_minimum_nights,left_number_of_reviews,left_last_review,left_reviews_per_month,left_calculated_host_listings_count,left_availability_365,right_neighbourhood,right_host_id,right_host_name,right_neighbourhood_group,right_latitude,right_longitude,right_room_type,right_price,right_minimum_nights,right_number_of_reviews,right_last_review,right_reviews_per_month,right_calculated_host_listings_count,right_availability_365
497545,0,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,,2.15898,Entire home/apt,120,3,164,2020-03-09,1.59,35,0,l'Antiga Esquerra de l'Eixample,1432835,Angel,Eixample,,2.15898,Entire home/apt,110,3,215,2020-09-30,2.08,35,0
33730696,0,217210393,Paola,Eixample,l'Antiga Esquerra de l'Eixample,,2.15713,Entire home/apt,43,32,0,,,7,231,l'Antiga Esquerra de l'Eixample,194635069,Valentina,Eixample,,2.15713,Entire home/apt,43,32,0,,,10,261
45265305,0,48148976,Amanda,Ciutat Vella,el Raval,41.37525,2.16979,Private room,19,1,2,2020-11-13,0.81,4,0,el Raval,217922575,Maurizio,Ciutat Vella,41.3847,2.16979,Private room,37,1,112,2020-09-25,4.35,3,0
44096733,0,303286899,Mateo Y Maggie,Eixample,el Fort Pienc,41.39774,2.17976,Private room,30,1,5,2020-08-19,0.94,12,0,el Congrés i els Indians,187973470,Juan Gabriel,Sant Andreu,41.42548,2.17976,Private room,30,1,20,2018-08-31,0.63,1,0
42872341,0,64515600,Alguera Industria,Sant Martí,el Camp de l'Arpa del Clot,41.41152,2.17684,Entire home/apt,43,32,0,,,19,365,el Camp de l'Arpa del Clot,64515600,Alguera Industria,Sant Martí,41.41152,2.17684,Entire home/apt,43,32,0,,,19,365
1447830,0,3775349,Mafe,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",,2.1827,Entire home/apt,220,32,2,2017-06-26,0.03,31,319,"Sant Pere, Santa Caterina i la Ribera",3775349,Mafe,Ciutat Vella,,2.1827,Entire home/apt,140,32,0,,,31,322
46250905,0,265343614,Stay,Eixample,la Nova Esquerra de l'Eixample,41.37891,2.1487,Entire home/apt,34,30,0,,,18,319,la Nova Esquerra de l'Eixample,265343614,Stay,Eixample,41.38047,2.1487,Entire home/apt,33,30,0,,,18,319
45489465,1,367613585,Suites Center,Gràcia,la Vila de Gràcia,41.39894,2.15773,Entire home/apt,254,1,0,,,15,355,la Vila de Gràcia,367613585,Suites Center,Gràcia,41.39911,2.15867,Entire home/apt,254,1,0,,,15,355
1915882,0,3972936,Willem,Eixample,la Dreta de l'Eixample,41.38843,2.16954,Entire home/apt,144,4,93,2020-02-22,1.1,26,15,la Dreta de l'Eixample,3972936,Willem,Eixample,41.38843,2.16954,Entire home/apt,109,4,91,2020-03-10,1.1,26,15
17690765,0,6099660,Barcelona Bedroom,Ciutat Vella,la Barceloneta,41.37796,2.19016,Entire home/apt,70,1,48,2020-02-23,1.09,25,296,la Barceloneta,6099660,Barcelona Bedroom,Ciutat Vella,,2.19016,Entire home/apt,70,1,90,2020-02-17,1.07,25,319
24590001,0,184993404,Adriana De Buho Boutique Rooms,Eixample,la Dreta de l'Eixample,,2.17096,Private room,95,1,48,2020-10-11,1.56,12,363,la Dreta de l'Eixample,184993404,Adriana De Buho Boutique Rooms,Eixample,,2.17096,Hotel room,96,1,1,2019-05-01,0.05,12,0
42872574,0,64515600,Alguera Industria,Sant Martí,el Camp de l'Arpa del Clot,41.41152,2.17684,Entire home/apt,43,32,0,,,19,220,el Camp de l'Arpa del Clot,64515600,Alguera Industria,Sant Martí,41.41152,2.17684,Entire home/apt,43,32,0,,,19,365
46539785,1,265335721,Sleep,Eixample,l'Antiga Esquerra de l'Eixample,41.38407,2.15626,Entire home/apt,34,30,0,,,12,287,l'Antiga Esquerra de l'Eixample,265335721,Sleep,Eixample,41.3856,2.15584,Entire home/apt,34,30,0,,,12,319
26545851,0,121825,C211,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,,2.14707,Entire home/apt,81,30,0,,,18,364,Sant Gervasi - Galvany,121825,C211,Sarrià-Sant Gervasi,,2.14707,Entire home/apt,214,1,50,2020-02-24,0.54,18,355
29845885,0,23968212,The Hipstel Paseo De Gracia,Eixample,la Dreta de l'Eixample,,2.16309,Hotel room,71,1,0,,,10,362,la Dreta de l'Eixample,23968212,The Hipstel Paseo De Gracia,Eixample,,2.16309,Hotel room,90,1,0,,,10,364
33305309,1,140571125,Claudiu Nicolae,Sants-Montjuïc,Sants,41.3791,2.13837,Hotel room,16,1,1,2019-10-07,0.07,17,0,Sants,140571125,Claudiu Nicolae,Sants-Montjuïc,41.37804,2.13827,Hotel room,16,1,2,2020-01-30,0.1,17,0
13824311,0,43565515,Homes In Blue,Eixample,la Dreta de l'Eixample,,2.16012,Entire home/apt,237,2,58,2020-01-26,1.11,28,320,la Dreta de l'Eixample,43565515,Homes In Blue,Eixample,,2.16012,Entire home/apt,109,2,3,2019-12-31,0.1,28,362
25927223,0,174751009,Albert,Eixample,la Sagrada Família,,2.17132,Entire home/apt,78,1,52,2020-03-12,1.71,18,309,la Sagrada Família,174751009,Albert,Eixample,,2.17132,Entire home/apt,57,1,55,2020-08-15,1.71,18,336
17615527,0,2262273,Rosa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",,2.18014,Entire home/apt,55,32,4,2020-02-23,0.11,29,365,"Sant Pere, Santa Caterina i la Ribera",2262273,Rosa,Ciutat Vella,,2.18014,Entire home/apt,65,32,3,2018-06-20,0.06,29,365
19754369,0,2291129,Marta And Emanuele,Eixample,la Dreta de l'Eixample,,2.16906,Entire home/apt,126,2,66,2020-08-12,1.59,10,169,la Dreta de l'Eixample,2291129,Marta And Emanuele,Eixample,,2.16906,Entire home/apt,133,3,109,2020-09-12,2.65,10,123
26863436,1,9784103,Apartime,Sants-Montjuïc,el Poble Sec,41.37358,2.16259,Entire home/apt,122,3,0,,,24,300,el Poble Sec,4396136,Marisa,Sants-Montjuïc,41.37449,2.16336,Entire home/apt,93,3,22,2020-03-02,0.4,33,199
23211678,0,171236207,My Space,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,,2.13819,Entire home/apt,119,1,7,2019-07-15,0.21,71,346,Sant Gervasi - Galvany,171236207,My Space,Sarrià-Sant Gervasi,,2.13819,Entire home/apt,94,1,6,2019-11-15,0.18,71,262
10100456,0,10843020,Ana,Gràcia,la Vila de Gràcia,41.4017,2.15735,Private room,25,1,0,,,1,0,la Vila de Gràcia,10839430,Maria Grazia,Gràcia,41.40019,2.15735,Private room,20,7,0,,,1,0
26800315,0,194635069,Valentina,Eixample,l'Antiga Esquerra de l'Eixample,41.38508,2.15713,Entire home/apt,43,32,0,,,10,107,l'Antiga Esquerra de l'Eixample,217210393,Paola,Eixample,,2.15713,Entire home/apt,43,32,0,,,7,76
28800381,0,217210393,Paola,Eixample,l'Antiga Esquerra de l'Eixample,,2.15713,Entire home/apt,43,32,0,,,7,76,l'Antiga Esquerra de l'Eixample,53894342,Jorge,Eixample,,2.15713,Entire home/apt,44,32,0,,,10,119
32034598,0,21873399,Sol,Sants-Montjuïc,el Poble Sec,,2.16336,Entire home/apt,95,3,1,2019-10-31,0.07,36,365,el Poble Sec,21873399,Sol,Sants-Montjuïc,,2.16336,Entire home/apt,109,3,5,2019-10-06,0.28,36,365
18762580,0,106907544,Lore,Sants-Montjuïc,el Poble Sec,,2.15746,Entire home/apt,42,1,141,2020-11-16,3.27,4,0,el Poble Sec,5045046,Giovanna,Sants-Montjuïc,,2.15746,Entire home/apt,73,3,240,2020-03-09,2.61,1,0
30360334,0,217210393,Paola,Eixample,l'Antiga Esquerra de l'Eixample,41.38508,2.15713,Entire home/apt,38,32,0,,,7,0,l'Antiga Esquerra de l'Eixample,217210393,Paola,Eixample,41.38508,2.15713,Entire home/apt,43,32,0,,,7,76
40367727,1,253465692,Josep,Gràcia,la Vila de Gràcia,41.39821,2.15433,Entire home/apt,46,32,0,,,15,138,la Vila de Gràcia,253465692,Josep,Gràcia,41.39821,2.15433,Entire home/apt,64,32,0,,,15,365
12720154,0,67929709,Susana,Les Corts,Pedralbes,,2.1091,Private room,114,3,24,2019-08-17,0.45,2,0,Pedralbes,67929709,Susana,Les Corts,,2.1091,Private room,66,2,49,2019-07-23,0.88,2,0
6397672,0,4906099,Jordi,Sants-Montjuïc,el Poble Sec,41.37308,2.16756,Entire home/apt,125,2,135,2020-02-16,2.03,11,0,el Poble Sec,4906099,Jordi,Sants-Montjuïc,41.37308,2.16756,Entire home/apt,116,2,169,2020-02-24,2.12,11,0
45947679,0,308683001,Sant Jordi Hostels,Eixample,l'Antiga Esquerra de l'Eixample,41.39039,2.16089,Shared room,20,1,0,,,15,263,l'Antiga Esquerra de l'Eixample,308683001,Sant Jordi Hostels,Eixample,41.39039,2.16089,Shared room,16,1,0,,,15,268
1424694,0,396363,Alcambarcelona,Les Corts,les Corts,,2.12919,Entire home/apt,105,2,2,2019-08-20,0.06,92,365,les Corts,396363,Alcambarcelona,Les Corts,,2.12919,Entire home/apt,105,2,6,2020-08-17,0.09,92,130
36934546,1,143696785,Beata,Ciutat Vella,el Raval,41.38015,2.16942,Entire home/apt,44,32,0,,,11,0,el Raval,143696785,Beata,Ciutat Vella,41.38016,2.16872,Entire home/apt,44,32,0,,,11,13
188267,0,366654,Watermen Barcelona Apartments,Eixample,la Dreta de l'Eixample,41.39368,2.17614,Entire home/apt,196,2,81,2020-03-10,0.72,5,365,"Sant Pere, Santa Caterina i la Ribera",20003337,Eva,Ciutat Vella,41.38643,2.17614,Private room,75,2,0,,,2,365
5431994,0,491007,Illacat Apartments,Eixample,la Sagrada Família,,2.17453,Entire home/apt,34,32,10,2020-09-30,0.15,25,319,la Sagrada Família,491007,Illacat Apartments,Eixample,,2.17453,Entire home/apt,67,1,67,2020-10-14,2.17,25,347
29874454,0,7104112,Tinika Sports Services Sl,Eixample,l'Antiga Esquerra de l'Eixample,41.39014,2.15892,Hotel room,999,1,28,2020-02-03,1.16,11,0,l'Antiga Esquerra de l'Eixample,7104112,Tinika Sports Services Sl,Eixample,,2.15892,Hotel room,999,1,9,2020-02-27,0.37,11,0
19450897,0,134881865,Mestral,Eixample,el Fort Pienc,,2.17827,Private room,77,2,3,2018-06-17,0.07,12,0,el Fort Pienc,134881865,Mestral,Eixample,,2.17827,Private room,66,3,2,2017-08-20,0.05,12,0
11931355,1,63686955,Anabel,Sants-Montjuïc,la Bordeta,41.36687,2.1327,Private room,25,1,0,,,1,0,Porta,173194848,Ana,Nou Barris,41.43765,2.17462,Private room,25,4,29,2019-10-31,0.9,1,269
20262929,0,140571125,Claudiu Nicolae,Sants-Montjuïc,Sants,,2.13775,Hotel room,16,1,72,2020-02-29,1.77,17,0,Sants,140571125,Claudiu Nicolae,Sants-Montjuïc,,2.13775,Hotel room,24,1,12,2019-07-28,0.39,17,0
40984312,0,261629270,Juan,Eixample,la Dreta de l'Eixample,41.3975,2.17536,Entire home/apt,120,30,0,,,1,365,la Sagrada Família,52450975,Nastasia,Eixample,41.40395,2.17536,Private room,25,30,10,2020-08-19,0.56,3,365
45948029,0,308683001,Sant Jordi Hostels,Eixample,l'Antiga Esquerra de l'Eixample,41.39039,2.16089,Shared room,20,1,0,,,15,260,l'Antiga Esquerra de l'Eixample,308683001,Sant Jordi Hostels,Eixample,41.39039,2.16089,Shared room,20,1,0,,,15,263
46251400,1,265343614,Stay,Eixample,la Nova Esquerra de l'Eixample,41.37948,2.14717,Entire home/apt,33,30,0,,,18,318,la Nova Esquerra de l'Eixample,265343614,Stay,Eixample,41.37853,2.14771,Entire home/apt,33,30,0,,,18,318
26519990,0,121825,C211,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3941,2.14707,Entire home/apt,81,30,0,,,18,362,Sant Gervasi - Galvany,121825,C211,Sarrià-Sant Gervasi,,2.14707,Entire home/apt,81,30,12,2018-06-13,0.18,18,363
29843019,0,23968212,The Hipstel Paseo De Gracia,Eixample,la Dreta de l'Eixample,,2.16309,Hotel room,75,1,4,2020-02-12,0.16,10,364,la Dreta de l'Eixample,23968212,The Hipstel Paseo De Gracia,Eixample,,2.16309,Hotel room,14,1,47,2020-10-10,1.9,10,1
26792025,0,144775738,Xavi,Eixample,la Sagrada Família,41.40836,2.17162,Entire home/apt,158,3,1,2020-08-07,0.23,9,0,la Dreta de l'Eixample,4459553,Eva&Jack,Eixample,41.38873,2.17162,Entire home/apt,154,3,31,2020-10-30,0.75,155,0
14435455,0,88851138,Mayte,Ciutat Vella,el Raval,41.37997,2.16628,Private room,95,4,0,,,1,0,la Dreta de l'Eixample,56758072,Mercedes,Eixample,41.4005,2.16628,Private room,40,31,0,,,1,365
45947679,0,308683001,Sant Jordi Hostels,Eixample,l'Antiga Esquerra de l'Eixample,,2.16089,Shared room,20,1,0,,,15,263,l'Antiga Esquerra de l'Eixample,308683001,Sant Jordi Hostels,Eixample,,2.16089,Shared room,18,1,0,,,15,268
42872227,0,64515600,Alguera Industria,Sant Martí,el Camp de l'Arpa del Clot,,2.17684,Entire home/apt,43,32,0,,,19,199,el Camp de l'Arpa del Clot,64515600,Alguera Industria,Sant Martí,,2.17684,Entire home/apt,55,32,4,2020-02-29,0.25,19,222
19902570,0,21873399,Sol,Eixample,la Dreta de l'Eixample,,2.16446,Entire home/apt,101,3,16,2019-06-24,0.39,36,153,la Dreta de l'Eixample,21873399,Sol,Eixample,,2.16446,Entire home/apt,86,3,6,2018-08-14,0.14,36,364
46789752,1,264969939,Sleep,Eixample,la Dreta de l'Eixample,41.39735,2.1722,Entire home/apt,38,30,0,,,11,166,la Dreta de l'Eixample,264969939,Sleep,Eixample,41.3966,2.17063,Entire home/apt,38,30,0,,,11,61
5629905,0,21870028,Helene,Ciutat Vella,el Raval,41.37959,2.16351,Private room,24,1,0,,,1,0,el Raval,5645666,Anne-Claire,Ciutat Vella,41.37934,2.16351,Entire home/apt,29,32,0,,,1,269
29527929,0,183653067,"Ricard, Jefe De Recepción",Eixample,la Dreta de l'Eixample,,2.17427,Hotel room,92,1,7,2020-03-02,0.31,8,347,la Dreta de l'Eixample,183653067,"Ricard, Jefe De Recepción",Eixample,,2.17427,Hotel room,148,1,10,2020-03-11,0.44,8,344
26114639,0,194229020,Adriana De LA CASA DE ANTONIO Bcn,Eixample,Sant Antoni,41.38495,2.16266,Hotel room,62,1,12,2020-01-21,0.43,6,361,Sant Antoni,194229020,Adriana De LA CASA DE ANTONIO Bcn,Eixample,41.38495,2.16266,Hotel room,58,1,157,2020-09-17,5.31,6,361
31777145,0,53894342,Jorge,Eixample,l'Antiga Esquerra de l'Eixample,,2.15713,Entire home/apt,43,32,0,,,10,291,l'Antiga Esquerra de l'Eixample,194635069,Valentina,Eixample,,2.15713,Entire home/apt,44,32,0,,,10,262
16121764,0,54820821,Albert,Eixample,la Sagrada Família,,2.17132,Entire home/apt,222,1,129,2020-10-31,2.62,20,304,la Sagrada Família,174751009,Albert,Eixample,,2.17132,Entire home/apt,61,1,81,2020-03-26,2.41,18,356
24589379,0,184993404,Adriana De Buho Boutique Rooms,Eixample,la Dreta de l'Eixample,,2.17096,Hotel room,104,1,0,,,12,360,la Dreta de l'Eixample,184993404,Adriana De Buho Boutique Rooms,Eixample,,2.17096,Hotel room,84,1,0,,,12,4
35312384,0,19394205,Free Hostels,Eixample,la Nova Esquerra de l'Eixample,,2.14445,Hotel room,62,1,15,2020-11-28,0.92,13,2,la Nova Esquerra de l'Eixample,19394205,Free Hostels,Eixample,,2.14445,Hotel room,82,1,0,,,13,307
22954514,0,169913045,Manuel,Eixample,el Fort Pienc,,2.18065,Private room,15,30,64,2020-09-07,1.87,2,90,el Fort Pienc,169913045,Manuel,Eixample,,2.18065,Private room,25,2,47,2020-03-07,1.37,2,90
26079747,0,194635069,Valentina,Eixample,l'Antiga Esquerra de l'Eixample,41.38508,2.15713,Entire home/apt,44,32,0,,,10,119,l'Antiga Esquerra de l'Eixample,194635069,Valentina,Eixample,41.38508,2.15713,Entire home/apt,43,32,0,,,10,138
5392353,0,27514370,Mariona,Eixample,la Dreta de l'Eixample,,2.17307,Entire home/apt,110,4,162,2020-03-01,2.3,8,127,la Dreta de l'Eixample,27514370,Mariona,Eixample,,2.17307,Entire home/apt,178,4,80,2020-07-24,1.18,8,342
42909526,0,32037490,SweetInn,Eixample,Sant Antoni,,2.1592,Entire home/apt,79,2,13,2020-11-09,2.07,84,243,Sant Antoni,32037490,SweetInn,Eixample,,2.1592,Entire home/apt,114,2,9,2020-09-26,1.56,84,289
18167325,0,121825,C211,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,,2.14707,Entire home/apt,191,1,40,2020-02-20,0.93,18,339,Sant Gervasi - Galvany,121825,C211,Sarrià-Sant Gervasi,,2.14707,Entire home/apt,173,1,30,2018-09-08,0.32,18,345
32855596,0,32037490,SweetInn,Eixample,la Nova Esquerra de l'Eixample,,2.15239,Entire home/apt,85,2,4,2019-05-07,0.19,84,152,la Nova Esquerra de l'Eixample,32037490,SweetInn,Eixample,,2.15239,Entire home/apt,94,2,9,2020-11-14,0.41,84,0
26800682,0,194635069,Valentina,Eixample,l'Antiga Esquerra de l'Eixample,,2.15713,Entire home/apt,43,32,0,,,10,291,l'Antiga Esquerra de l'Eixample,217210393,Paola,Eixample,,2.15713,Entire home/apt,44,32,0,,,7,77
36198091,0,2760593,Camille,Ciutat Vella,el Raval,41.37879,2.16549,Private room,32,3,31,2020-03-02,1.75,1,0,el Raval,281729072,Cristian,Ciutat Vella,41.38304,2.16549,Private room,68,3,0,,,3,0
37288560,1,85934170,Eugènia,Sant Martí,el Camp de l'Arpa del Clot,41.40741,2.18169,Private room,65,1,4,2020-02-28,0.28,1,179,la Sagrada Família,13791094,Cristina,Eixample,41.40835,2.17553,Private room,40,2,27,2018-06-04,0.42,1,0
23211663,0,171236207,My Space,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,,2.13795,Entire home/apt,164,1,6,2020-08-19,0.19,71,348,Sant Gervasi - Galvany,171236207,My Space,Sarrià-Sant Gervasi,,2.13795,Entire home/apt,82,1,27,2020-03-17,0.83,71,358
20596809,0,3775349,Mafe,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",,2.1827,Entire home/apt,200,32,1,2019-07-31,0.06,31,261,"Sant Pere, Santa Caterina i la Ribera",3775349,Mafe,Ciutat Vella,,2.1827,Entire home/apt,140,32,0,,,31,322
43419658,0,241737779,Urban District Apartments,Sant Martí,el Poblenou,41.39924,2.20749,Entire home/apt,300,30,0,,,18,336,el Poblenou,241737779,Urban District Apartments,Sant Martí,,2.20651,Entire home/apt,300,30,0,,,18,357
639820,0,3194412,Cloud5 Barcelona,Eixample,Sant Antoni,,2.16021,Entire home/apt,136,1,177,2020-07-28,1.76,3,261,Sant Antoni,3194412,Cloud5 Barcelona,Eixample,,2.16021,Entire home/apt,186,1,164,2020-08-23,1.82,3,261
5180710,0,21793560,Imanol,Sant Martí,Provençals del Poblenou,,2.20331,Entire home/apt,255,4,53,2020-01-03,0.81,7,359,Provençals del Poblenou,21793560,Imanol,Sant Martí,,2.20331,Entire home/apt,255,4,34,2019-10-12,0.49,7,349
4400736,0,1986299,Clickandflat,Gràcia,la Vila de Gràcia,,2.15716,Entire home/apt,123,1,62,2019-12-30,0.88,19,357,la Vila de Gràcia,1986299,Clickandflat,Gràcia,,2.15716,Entire home/apt,150,1,77,2020-03-09,1.08,19,1
35664428,0,266217070,Ana,Eixample,l'Antiga Esquerra de l'Eixample,41.38473,2.16099,Entire home/apt,43,32,0,,,10,292,l'Antiga Esquerra de l'Eixample,266217070,Ana,Eixample,,2.16099,Entire home/apt,43,32,0,,,10,232
6580138,1,19224227,Rafa,Eixample,l'Antiga Esquerra de l'Eixample,41.38524,2.16022,Private room,85,2,2,2016-05-08,0.03,1,0,el Fort Pienc,37648307,Mayca,Eixample,41.4001,2.17396,Private room,40,3,9,2015-09-21,0.14,1,0
38398824,1,21873399,Sol,Ciutat Vella,el Raval,41.37899,2.1749,Entire home/apt,50,32,0,,,36,0,el Barri Gòtic,4396136,Marisa,Ciutat Vella,41.37893,2.1755,Entire home/apt,50,32,0,,,33,0
6096609,0,121825,C211,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,,2.14707,Entire home/apt,81,30,12,2018-06-13,0.18,18,363,Sant Gervasi - Galvany,121825,C211,Sarrià-Sant Gervasi,,2.14707,Entire home/apt,197,1,0,,,18,167
5936979,0,1405013,"Bcn Clols Apartments, S.L.",Eixample,la Dreta de l'Eixample,,2.17107,Entire home/apt,168,1,13,2019-10-16,0.2,15,140,la Dreta de l'Eixample,1405013,"Bcn Clols Apartments, S.L.",Eixample,,2.17107,Entire home/apt,153,1,24,2019-09-24,0.42,15,365
4611081,1,23890844,Ana Luisa,Horta-Guinardó,el Baix Guinardó,41.41263,2.16216,Private room,25,7,6,2020-10-16,0.08,2,358,la Bordeta,67370780,Ligia,Sants-Montjuïc,41.36814,2.13519,Private room,28,1,60,2019-10-26,1.42,2,365
29253747,1,47171261,"Lina, Paola, Ana & Ezequiel",Ciutat Vella,el Raval,41.37772,2.17237,Entire home/apt,114,32,3,2019-11-29,0.17,49,293,el Raval,47171261,"Lina, Paola, Ana & Ezequiel",Ciutat Vella,41.3798,2.17281,Entire home/apt,114,32,2,2019-07-01,0.1,49,351
46789752,1,264969939,Sleep,Eixample,la Dreta de l'Eixample,41.39735,2.1722,Entire home/apt,38,30,0,,,11,166,la Dreta de l'Eixample,264969939,Sleep,Eixample,41.39688,2.17163,Entire home/apt,38,30,0,,,11,166
17820980,0,396363,Alcambarcelona,Les Corts,la Maternitat i Sant Ramon,,2.12565,Entire home/apt,262,2,5,2019-11-21,0.12,92,339,la Maternitat i Sant Ramon,396363,Alcambarcelona,Les Corts,,2.12565,Entire home/apt,262,2,8,2020-07-12,0.15,92,170
41574530,0,327616183,Alvaro & Pol,Eixample,la Dreta de l'Eixample,41.39761,2.17643,Entire home/apt,52,1,2,2020-07-31,0.21,18,363,el Fort Pienc,327616183,Alvaro & Pol,Eixample,,2.1767,Entire home/apt,52,1,5,2020-10-18,0.52,18,365
22374774,0,342801269,Destination BCN - Rooms,Eixample,la Dreta de l'Eixample,,2.16556,Hotel room,53,1,4,2019-12-01,0.13,5,322,la Dreta de l'Eixample,3590196,DestinationBCN - Apartments,Eixample,,2.16556,Hotel room,86,1,36,2020-03-14,1.16,14,283
22863816,0,67014524,Roger,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40035,2.1401,Private room,40,1,16,2019-08-02,0.55,1,0,el Putxet i el Farró,5471409,Anna,Sarrià-Sant Gervasi,41.4106,2.1401,Private room,22,1,11,2018-05-25,0.15,1,0
19723732,0,134881865,Mestral,Eixample,el Fort Pienc,41.39741,2.17827,Private room,66,4,1,2017-08-21,0.02,12,0,el Fort Pienc,134881865,Mestral,Eixample,,2.17827,Private room,66,4,4,2018-06-17,0.1,12,0
18918178,0,128959838,Jordi,Eixample,la Dreta de l'Eixample,41.3879,2.1678,Entire home/apt,249,1,40,2020-03-18,0.87,37,0,la Dreta de l'Eixample,128959838,Jordi,Eixample,,2.1678,Entire home/apt,249,1,5,2019-12-02,0.08,37,0
75003,0,396363,Alcambarcelona,Eixample,la Sagrada Família,,2.17802,Entire home/apt,94,2,21,2020-09-19,0.18,92,344,la Sagrada Família,396363,Alcambarcelona,Eixample,,2.17802,Entire home/apt,84,2,7,2020-07-19,0.1,92,365
39691563,0,302714385,Eric,Eixample,Sant Antoni,,2.15468,Entire home/apt,105,1,54,2020-12-02,4.0,5,359,Sant Antoni,302714385,Eric,Eixample,,2.15468,Entire home/apt,221,1,0,,,5,327
34729581,0,261933756,Alguera Napols,Eixample,la Dreta de l'Eixample,,2.17724,Entire home/apt,131,1,27,2020-08-26,1.67,8,58,la Dreta de l'Eixample,9171437,Hola,Eixample,,2.17724,Hotel room,302,1,20,2020-03-11,1.1,5,292
40634542,0,315027604,Pat,Ciutat Vella,el Raval,41.37662,2.17316,Private room,40,1,0,,,1,0,el Raval,315852738,Noel,Ciutat Vella,41.3753,2.17316,Private room,50,1,4,2020-02-27,0.33,2,0
18918183,0,128959838,Jordi,Eixample,la Dreta de l'Eixample,41.3879,2.16803,Entire home/apt,116,1,9,2019-12-01,0.13,37,1,la Dreta de l'Eixample,128959838,Jordi,Eixample,41.3879,2.16803,Entire home/apt,225,1,50,2020-03-04,0.79,37,1
42580529,0,24385068,현우,Eixample,la Nova Esquerra de l'Eixample,41.38361,2.15306,Private room,35,2,0,,,1,0,la Vila de Gràcia,3707801,María Del Rosario,Gràcia,41.40311,2.15306,Private room,31,2,118,2020-03-10,2.02,2,0
37229476,0,4396136,Marisa,Sants-Montjuïc,el Poble Sec,,2.1632,Entire home/apt,93,3,6,2020-02-18,0.39,33,199,el Poble Sec,4396136,Marisa,Sants-Montjuïc,,2.1632,Entire home/apt,86,3,9,2020-02-09,0.58,33,365
16126731,0,54820821,Albert,Eixample,la Sagrada Família,,2.17132,Entire home/apt,178,1,146,2020-07-19,2.97,20,232,la Sagrada Família,54820821,Albert,Eixample,,2.17132,Entire home/apt,178,1,92,2020-10-04,2.26,20,359
23638419,0,174751009,Albert,Eixample,la Sagrada Família,,2.17132,Entire home/apt,64,1,33,2020-03-05,1.01,18,232,la Sagrada Família,54820821,Albert,Eixample,,2.17132,Entire home/apt,222,1,92,2020-09-05,2.12,20,286
46016659,1,265147782,Sleep,Eixample,la Dreta de l'Eixample,41.39503,2.17023,Entire home/apt,38,30,0,,,50,0,la Dreta de l'Eixample,264969939,Sleep,Eixample,41.3971,2.17027,Entire home/apt,38,30,0,,,11,150
36131215,1,1447144,Apartments In Barcelona,Ciutat Vella,el Barri Gòtic,41.37867,2.17753,Entire home/apt,90,3,2,2019-10-12,0.13,132,365,el Barri Gòtic,1447144,Apartments In Barcelona,Ciutat Vella,41.37891,2.17851,Entire home/apt,90,1,1,2019-12-02,0.08,132,365
46189562,1,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.38058,2.14664,Entire home/apt,33,30,0,,,50,318,la Nova Esquerra de l'Eixample,265147782,Sleep,Eixample,41.37904,2.14582,Entire home/apt,33,30,0,,,50,313
46251225,0,265343614,Stay,Eixample,la Nova Esquerra de l'Eixample,41.37877,2.14745,Entire home/apt,33,30,0,,,18,319,la Nova Esquerra de l'Eixample,265343614,Stay,Eixample,41.37908,2.14745,Entire home/apt,34,30,0,,,18,319
35703742,0,266217070,Ana,Eixample,l'Antiga Esquerra de l'Eixample,41.38473,2.16099,Entire home/apt,43,32,0,,,10,262,l'Antiga Esquerra de l'Eixample,266217070,Ana,Eixample,41.38473,2.16099,Entire home/apt,44,32,0,,,10,262
31608106,1,86551441,Maria Soledad,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38623,2.17677,Entire home/apt,69,32,0,,,33,365,"Sant Pere, Santa Caterina i la Ribera",21873399,Sol,Ciutat Vella,41.38817,2.17758,Entire home/apt,58,32,0,,,36,0
45889186,0,308683001,Sant Jordi Hostels,Eixample,l'Antiga Esquerra de l'Eixample,,2.16089,Shared room,18,1,0,,,15,268,l'Antiga Esquerra de l'Eixample,308683001,Sant Jordi Hostels,Eixample,,2.16089,Shared room,29,1,0,,,15,1
25927824,0,174751009,Albert,Eixample,la Sagrada Família,,2.17132,Entire home/apt,61,1,47,2020-03-14,1.55,18,359,la Sagrada Família,54820821,Albert,Eixample,,2.17132,Entire home/apt,222,1,270,2020-06-26,4.6,20,231
